time_taken,latency,attempts,hint_used,correct,question_level,mastery
91.77,3.52,4,1,0,81,0.451
39.21,5.89,2,0,1,17,0.285
13.86,1.99,2,0,1,0,0.803
68.59,5.39,5,0,0,52,0.501
65.15,5.26,3,0,0,51,0.538
134.69,8.83,5,1,0,94,0.45
35.89,7.12,2,1,1,32,0.887
95.99,7.27,5,1,0,90,0.362
34.41,2.68,4,1,1,1,0.38
106.46,9.33,4,1,0,73,0.371
71.15,14.14,5,1,0,89,0.484
70.96,4.04,5,0,0,53,0.85
88.74,4.03,4,1,0,73,0.399
73.23,6.27,4,1,0,73,0.478
80.42,5.1,5,0,1,87,0.22
35.34,0.53,4,0,0,20,0.288
48.72,3.41,5,1,1,52,0.264
37.08,9.22,3,0,1,32,0.156
24.59,5.16,4,0,1,9,0.256
21.11,3.53,2,0,1,23,0.753
69.51,4.34,2,0,1,41,0.203
123.48,3.82,4,1,0,91,0.635
44.09,5.65,4,0,1,37,0.614
38.32,8.02,3,0,1,43,0.794
39.31,7.05,5,1,1,40,0.527
55.8,4.3,3,0,1,49,0.725
25.39,1.01,1,0,0,20,0.547
11.5,4.81,4,0,1,2,0.108
73.17,6.63,3,0,0,42,0.248
10.87,1.98,4,0,0,4,0.028
43.28,6.83,2,0,1,15,0.408
50.32,6.52,2,0,1,41,0.612
64.3,3.1,4,0,0,42,0.198
87.72,7.09,4,1,1,66,0.386
42.39,4.7,2,0,1,39,0.619
110.16,6.63,5,1,0,87,0.34
91.14,11.49,6,1,0,96,0.45
17.73,2.51,4,1,1,7,0.312
83.97,5.65,4,1,0,52,0.227
83.1,5.35,4,1,0,76,0.256
68.08,4.39,4,1,0,73,0.731
59.47,5.06,2,0,0,54,0.454
82.43,7.0,4,1,0,52,0.282
97.88,5.71,5,1,1,86,0.598
135.8,4.26,3,1,0,97,0.567
55.43,8.11,2,0,0,53,0.258
89.46,4.67,5,1,0,86,0.247
20.49,1.29,3,0,0,16,0.454
115.29,7.19,4,1,0,75,0.299
103.67,6.08,3,1,0,82,0.219
19.7,3.13,2,0,1,1,0.101
42.68,10.03,2,1,1,24,0.28
14.15,0.37,1,0,1,11,0.744
82.51,4.31,3,1,1,58,0.428
88.8,4.32,6,1,1,74,0.734
114.24,8.83,5,1,0,86,0.441
109.4,6.48,5,1,0,93,0.531
84.8,4.67,4,1,0,58,0.289
48.57,9.11,2,0,1,38,0.652
15.5,2.3,1,0,1,10,0.542
44.82,6.91,5,0,0,41,0.574
7.66,0.3,3,0,1,16,0.52
14.24,0.3,4,0,1,20,0.514
70.9,6.11,3,1,0,78,0.306
79.41,4.36,4,1,1,59,0.512
101.2,3.01,4,1,1,68,0.677
109.32,7.09,4,1,1,78,0.69
12.24,2.97,1,0,1,18,0.725
132.02,5.97,2,1,0,90,0.607
108.53,8.09,4,1,0,89,0.053
75.31,6.71,5,1,0,82,0.364
66.1,8.94,4,0,1,43,0.302
7.99,2.31,1,0,0,10,0.823
43.66,7.71,5,1,0,57,0.257
34.5,1.88,2,0,1,21,0.469
46.31,4.53,3,1,1,41,0.735
102.77,5.24,6,1,0,91,0.561
9.62,5.56,2,0,1,3,0.545
151.13,8.29,5,1,0,88,0.454
57.84,7.41,4,1,1,50,0.733
72.48,6.36,4,1,0,95,0.65
35.71,2.77,3,1,1,22,0.207
19.13,3.95,5,0,1,6,0.281
46.04,3.72,2,0,0,56,0.545
99.91,10.11,4,1,1,86,0.77
35.08,5.52,2,0,0,46,0.718
60.5,10.25,3,0,1,52,0.498
58.45,3.87,1,0,0,15,0.309
25.86,2.79,2,1,0,18,0.206
101.81,5.02,3,1,0,49,0.054
66.9,2.34,2,0,0,44,0.263
27.32,4.22,3,0,0,11,0.216
74.34,3.84,4,1,1,44,0.67
89.44,6.11,4,1,1,65,0.523
40.59,7.66,3,1,1,32,0.177
28.25,2.02,3,1,0,13,0.279
34.78,3.53,2,1,1,37,0.836
5.0,1.85,1,0,1,1,0.839
26.39,0.85,1,0,1,7,0.501
75.09,4.89,4,1,1,63,0.414
112.35,7.61,4,1,0,83,0.375
110.3,6.75,5,1,0,85,0.685
122.58,4.67,5,1,0,92,0.642
8.57,0.32,2,0,1,4,0.421
103.06,9.04,4,1,0,93,0.346
44.53,4.56,5,1,0,49,0.332
34.07,2.65,4,1,0,17,0.228
74.19,8.34,5,1,0,82,0.466
40.75,3.35,4,1,1,30,0.461
146.17,10.53,3,0,0,71,0.516
82.99,7.79,3,1,0,67,0.268
32.4,0.3,2,0,1,16,0.246
102.21,9.54,4,1,0,81,0.225
28.72,0.36,1,0,0,15,0.77
147.11,6.55,5,1,1,89,0.56
97.27,7.47,5,1,1,77,0.137
31.91,0.83,2,0,1,5,0.859
32.25,4.36,3,0,0,24,0.158
33.56,5.98,2,1,1,18,0.724
44.19,8.34,2,0,1,63,0.716
89.59,6.19,2,0,1,82,0.657
58.02,5.85,2,0,1,38,0.593
30.24,4.07,2,1,1,19,0.231
72.73,6.34,3,1,0,98,0.433
108.65,7.23,5,1,0,70,0.406
62.18,8.11,6,1,1,72,0.237
18.4,4.45,4,0,1,7,0.57
45.27,6.78,5,1,1,63,0.174
101.08,7.35,6,1,0,54,0.097
72.27,6.07,2,1,1,58,0.308
14.81,5.36,2,0,1,11,0.275
129.57,5.01,4,1,0,100,0.324
76.08,8.48,5,1,1,97,0.445
58.93,5.88,4,1,1,51,0.37
19.69,3.94,3,1,0,16,0.851
72.02,5.77,3,1,1,45,0.391
126.28,5.78,7,1,0,94,0.075
5.0,1.35,1,0,1,0,0.607
77.64,4.68,2,1,0,56,0.528
61.79,8.41,5,1,0,69,0.292
40.65,3.35,3,0,0,43,0.059
35.21,2.92,2,0,1,31,0.63
94.88,8.84,3,0,0,82,0.562
88.82,5.58,5,1,0,67,0.622
134.98,7.74,4,1,1,93,0.87
15.81,4.17,3,1,1,14,0.486
83.79,2.67,4,1,1,45,0.287
67.2,3.26,4,1,0,44,0.308
31.21,2.2,2,0,1,24,0.762
64.53,8.3,2,1,0,53,0.323
36.77,3.68,1,0,0,8,0.237
57.77,1.83,2,0,1,34,0.633
119.52,6.92,4,1,0,89,0.367
78.87,9.31,6,1,0,90,0.15
31.02,5.1,4,0,1,23,0.396
101.75,6.0,5,1,1,81,0.379
155.21,8.01,5,1,1,99,0.497
95.53,9.3,5,1,0,98,0.423
84.83,5.79,3,1,1,85,0.765
93.73,3.41,4,0,0,72,0.894
83.7,5.57,3,0,1,66,0.772
109.51,8.9,7,1,1,88,0.476
104.21,5.93,6,1,0,58,0.279
91.24,8.19,2,1,1,88,0.489
28.71,2.42,5,0,1,38,0.83
8.2,5.35,1,0,0,1,0.72
51.96,2.39,4,0,0,32,0.211
92.59,3.88,3,1,0,60,0.331
51.62,6.52,2,0,1,38,0.548
92.17,3.37,4,1,1,52,0.433
92.11,13.26,5,1,1,90,0.629
62.61,3.66,5,1,0,36,0.086
64.98,5.34,3,0,1,40,0.031
135.49,8.27,4,0,0,88,0.578
117.54,3.79,5,1,0,100,0.163
30.73,5.75,2,0,1,17,0.592
18.58,4.18,3,1,1,33,0.507
108.06,8.18,4,1,0,90,0.199
68.08,8.33,4,1,0,67,0.341
62.03,7.37,5,1,0,52,0.272
95.14,3.93,3,1,0,47,0.469
46.55,4.89,2,1,1,44,0.803
84.59,3.01,5,1,1,98,0.188
5.0,1.2,3,0,1,0,0.317
63.2,5.38,3,0,1,72,0.552
26.5,1.02,5,1,1,26,0.294
25.58,6.89,1,0,1,10,0.561
62.12,3.49,6,1,1,83,0.607
10.55,0.48,4,1,1,1,0.544
51.12,1.93,2,0,1,48,0.707
95.73,3.92,3,0,1,60,0.422
86.59,5.21,4,1,1,59,0.137
80.3,3.56,2,0,0,76,0.579
116.71,4.29,4,1,1,75,0.382
24.78,3.26,3,0,1,29,0.445
46.88,3.95,5,1,0,45,0.198
90.22,5.03,5,1,1,78,0.48
110.56,4.81,6,1,0,98,0.116
39.04,3.08,2,0,1,30,0.628
53.69,3.73,3,1,0,45,0.178
26.14,0.77,3,0,1,6,0.162
77.97,1.91,4,1,0,49,0.639
56.27,6.66,3,0,1,25,0.206
25.86,4.19,3,1,1,21,0.54
30.22,9.02,2,1,1,30,0.907
82.96,5.38,3,0,1,48,0.247
95.35,4.92,5,1,1,95,0.203
9.06,3.49,3,0,1,1,0.56
21.58,4.82,3,0,1,38,0.795
37.64,4.47,2,1,1,33,0.439
43.81,11.12,5,1,1,37,0.303
35.45,3.8,2,0,1,34,0.529
21.92,1.11,2,1,1,18,0.582
94.9,7.0,2,1,0,52,0.183
69.89,7.38,6,1,1,78,0.569
58.7,8.93,4,0,1,57,0.625
59.2,7.26,5,1,1,91,0.423
58.21,8.61,6,1,0,67,0.047
116.19,10.05,5,1,0,91,0.334
37.75,2.37,4,0,0,31,0.439
51.42,5.06,4,0,1,46,0.454
21.78,4.22,2,1,1,2,0.219
57.13,5.08,2,0,1,26,0.728
9.3,2.97,4,0,1,24,0.852
24.47,2.83,3,0,1,12,0.442
108.4,9.59,5,1,1,99,0.477
43.41,3.65,4,1,1,67,0.518
55.68,4.8,3,0,0,47,0.715
85.82,2.92,5,1,0,42,0.291
42.68,2.43,2,0,1,30,0.919
23.43,4.32,3,1,1,32,0.42
100.32,5.45,5,1,0,89,0.121
9.23,3.54,2,0,0,5,0.553
95.35,6.72,4,1,0,86,0.114
11.07,2.86,3,0,1,7,0.584
17.08,1.87,2,0,1,16,0.436
23.26,0.3,1,1,1,3,0.679
69.56,6.4,5,1,1,56,0.296
84.43,6.97,4,1,1,93,0.592
137.36,5.63,5,1,0,100,0.622
5.0,3.64,2,1,1,4,0.217
29.19,7.25,2,0,1,46,0.627
14.21,1.97,2,0,1,26,0.615
9.47,3.05,2,0,0,2,0.479
102.2,7.86,5,1,1,51,0.039
116.14,5.51,4,1,0,71,0.421
86.79,6.68,4,1,0,62,0.362
22.35,2.83,1,0,1,9,0.451
24.5,4.3,3,0,1,23,0.466
39.83,10.0,3,1,0,64,0.568
68.2,8.23,4,1,1,44,0.752
11.5,2.49,3,1,1,7,0.188
74.51,6.41,5,1,0,65,0.119
92.48,7.93,4,1,0,75,0.595
82.86,6.06,2,1,1,68,0.546
41.04,7.94,1,0,1,28,0.745
79.97,4.92,4,1,1,71,0.682
13.09,3.17,2,0,1,19,0.18
41.43,3.07,4,1,1,61,0.384
80.04,4.0,5,1,0,92,0.332
81.78,9.63,1,0,0,55,0.661
41.76,1.45,3,0,1,8,0.023
90.3,6.67,4,1,1,53,0.472
109.33,7.19,4,1,0,70,0.502
16.76,3.34,3,1,1,16,0.162
147.21,5.24,4,0,0,100,0.654
75.47,5.92,2,0,0,54,0.284
53.93,8.78,4,1,1,69,0.717
48.29,4.71,3,0,0,48,0.419
64.3,7.06,4,1,0,63,0.286
100.07,8.19,3,1,1,53,0.245
83.61,8.68,6,1,0,87,0.161
32.02,3.52,3,0,0,19,0.613
80.34,5.58,5,1,0,79,0.225
19.71,2.7,1,0,1,2,0.293
74.08,9.37,4,1,0,33,0.272
109.0,4.83,5,1,1,89,0.752
97.31,6.42,3,1,0,67,0.392
75.87,7.2,4,0,0,68,0.34
34.51,3.62,3,0,1,17,0.555
25.35,4.3,3,0,0,31,0.217
15.54,0.62,3,1,1,16,0.202
52.41,9.48,2,0,0,38,0.508
54.53,9.04,4,1,1,50,0.511
47.85,4.78,1,0,1,4,0.146
95.32,6.02,5,1,1,67,0.42
132.17,7.47,3,1,0,87,0.575
126.73,12.34,5,1,0,98,0.27
120.95,7.35,4,1,1,85,0.119
76.03,5.83,4,1,0,64,0.568
56.19,5.52,4,1,1,79,0.21
58.26,6.41,3,1,1,38,0.502
122.26,8.74,5,1,1,75,0.092
75.45,3.79,3,0,0,55,0.593
57.53,3.33,3,0,0,30,0.057
7.97,2.47,1,0,1,8,0.508
139.35,6.4,4,1,0,94,0.482
34.5,2.49,2,0,0,17,0.747
17.41,3.6,3,0,0,13,0.563
14.9,1.61,2,0,1,10,0.551
51.42,3.79,5,1,0,59,0.721
108.74,8.31,6,1,0,69,0.194
66.4,6.79,5,0,1,59,0.154
51.3,7.1,5,1,0,92,0.619
22.45,2.54,2,0,1,11,0.213
41.15,2.98,3,0,0,23,0.249
27.42,6.27,3,0,1,35,0.542
119.84,7.37,5,1,1,87,0.637
5.0,2.47,3,0,1,1,0.586
39.78,7.72,3,1,1,31,0.2
63.39,5.43,4,1,0,37,0.204
77.64,6.98,4,1,1,76,0.463
17.21,5.28,2,0,1,17,0.479
103.3,6.79,5,1,0,73,0.141
8.37,2.18,4,1,1,0,0.246
86.08,7.14,5,1,1,72,0.517
15.72,0.86,2,0,1,3,0.523
95.0,7.87,6,1,1,99,0.45
55.47,7.31,4,1,0,42,0.457
24.47,6.61,1,0,1,28,0.738
43.49,5.23,4,1,1,31,0.099
56.86,3.73,3,0,1,27,0.436
38.49,0.3,2,0,1,2,0.706
76.07,5.31,4,1,0,66,0.243
41.06,4.01,4,1,1,35,0.428
20.01,2.73,3,0,1,7,0.447
97.14,4.94,4,1,0,63,0.719
56.23,6.6,1,0,1,28,0.301
73.91,4.52,5,1,1,61,0.443
83.77,4.61,3,0,1,68,0.661
48.44,4.95,1,0,0,41,0.659
94.25,8.62,2,0,0,82,0.287
76.73,4.73,4,1,1,63,0.382
102.0,2.22,2,1,1,74,0.421
21.66,5.98,2,0,1,35,0.446
81.76,3.58,4,0,0,45,0.242
60.73,2.42,5,0,0,55,0.457
82.32,3.69,4,1,1,73,0.304
24.58,3.83,1,0,1,13,0.799
73.79,4.06,4,1,1,61,0.575
70.03,5.29,3,0,1,44,0.623
6.5,1.64,3,0,1,5,0.522
5.0,2.39,2,0,1,5,0.587
85.85,10.73,6,1,1,68,0.413
47.59,2.17,3,1,0,44,0.398
118.95,10.26,5,1,1,100,0.136
41.42,4.52,2,1,1,35,0.268
116.27,5.77,3,1,0,95,0.926
31.2,4.02,2,0,1,13,0.597
41.74,3.38,5,1,0,65,0.42
63.01,6.38,3,1,1,43,0.427
93.8,6.16,4,0,0,65,0.431
26.88,5.13,3,1,1,41,0.81
5.0,1.53,3,1,0,2,0.294
39.11,3.36,3,0,1,19,0.646
138.83,6.92,3,1,0,95,0.27
116.65,8.01,5,1,0,92,0.798
100.19,10.4,8,1,0,95,0.169
68.49,8.03,4,1,1,87,0.449
32.29,6.03,4,1,1,28,0.197
57.63,6.13,4,1,0,50,0.475
6.59,2.21,1,0,1,15,0.455
22.63,4.01,3,0,1,6,0.122
5.0,7.01,3,0,0,5,0.376
107.07,8.09,4,1,0,81,0.782
124.49,8.13,4,1,0,90,0.508
76.22,4.86,6,1,1,79,0.325
5.0,0.33,2,0,1,6,0.728
27.72,5.2,4,0,1,25,0.478
41.12,4.11,4,1,1,36,0.473
27.07,8.76,2,1,1,24,0.559
44.77,3.89,4,1,0,31,0.499
60.29,2.17,3,0,0,46,0.45
127.39,5.51,4,1,0,96,0.603
50.72,4.53,3,0,0,47,0.201
55.25,2.57,3,0,0,33,0.105
54.85,6.95,2,0,1,45,0.395
90.38,6.38,4,1,1,82,0.652
34.89,7.47,2,1,1,18,0.15
54.63,4.17,4,1,1,56,0.63
93.33,6.77,5,1,0,56,0.225
36.92,6.31,1,0,1,24,0.464
9.63,6.95,3,0,0,10,0.17
98.36,2.66,5,1,1,69,0.394
99.49,5.4,4,1,1,61,0.402
89.58,6.39,3,1,1,85,0.419
5.0,2.65,2,0,0,3,0.511
90.06,9.56,4,0,1,93,0.803
22.79,2.26,2,0,1,9,0.624
43.88,3.56,3,0,0,41,0.515
12.28,3.72,1,0,1,25,0.684
97.25,5.82,3,1,1,59,0.216
55.07,3.84,2,0,1,28,0.613
40.32,4.71,2,0,1,34,0.535
71.07,9.81,5,1,0,79,0.154
34.22,2.47,2,0,1,35,0.581
116.45,4.98,6,1,1,73,0.296
12.73,1.75,1,0,1,2,0.534
94.29,5.29,4,0,1,69,0.741
122.78,8.31,6,1,0,82,0.26
129.89,5.41,3,0,0,80,0.487
70.94,6.63,3,0,0,62,0.54
105.37,6.0,6,1,0,76,0.417
37.54,3.98,3,0,1,26,0.757
45.42,4.2,2,0,0,48,0.076
54.2,5.68,4,1,0,38,0.154
101.67,5.53,5,1,0,81,0.658
63.33,3.03,1,0,0,34,0.266
18.55,1.49,2,0,1,0,0.688
53.76,4.45,4,0,0,18,0.223
57.08,4.52,2,0,0,42,0.509
87.25,7.47,4,1,1,53,0.356
107.52,6.25,7,1,0,89,0.191
11.71,0.3,3,1,1,4,0.69
127.46,6.26,2,0,0,94,0.502
26.15,4.92,3,1,1,10,0.398
62.51,4.26,1,0,1,10,0.346
38.87,4.41,3,0,0,54,0.686
61.29,3.42,3,1,1,41,0.206
48.04,1.87,2,1,1,44,0.37
40.76,3.25,2,0,0,39,0.049
72.67,9.41,5,0,1,93,0.221
104.39,10.74,5,1,0,90,0.21
110.75,2.74,5,1,0,59,0.052
33.03,4.83,3,1,1,22,0.052
8.83,0.86,1,0,1,10,0.643
131.31,9.2,3,1,0,99,0.434
24.3,0.3,1,0,0,23,0.413
45.92,4.77,4,0,1,39,0.338
105.08,5.56,4,1,0,91,0.293
28.19,4.59,2,0,1,29,0.606
70.47,8.99,3,1,0,56,0.487
99.78,4.68,3,0,0,85,0.181
21.4,4.13,2,0,1,15,0.516
129.83,9.63,6,0,0,85,0.373
21.04,1.18,2,1,1,10,0.532
34.3,2.44,2,1,0,29,0.405
84.29,6.71,6,1,1,47,0.376
32.48,6.33,2,0,1,23,0.714
56.97,5.13,2,1,1,33,0.483
35.79,5.01,4,0,0,58,0.2
74.54,3.48,2,0,0,44,0.691
77.13,5.67,4,1,0,58,0.492
68.19,4.74,4,1,1,74,0.514
75.01,4.71,5,1,0,60,0.383
111.11,5.15,5,1,1,70,0.273
47.91,4.96,4,0,0,65,0.228
60.9,2.13,4,1,0,52,0.087
11.66,2.61,3,0,1,5,0.092
112.2,4.3,3,1,0,81,0.197
59.11,5.37,3,0,1,44,0.527
89.3,6.83,5,1,1,86,0.457
48.0,4.1,3,1,1,30,0.214
14.79,4.71,2,1,1,10,0.673
89.43,8.15,5,0,1,67,0.461
85.77,4.67,4,1,0,69,0.527
50.22,4.41,3,1,0,70,0.506
88.62,6.12,3,0,1,76,0.432
137.8,5.16,6,1,0,87,0.856
87.43,7.74,3,0,0,58,0.421
145.43,5.39,5,1,0,97,0.733
62.91,2.51,3,1,1,40,0.393
23.63,3.99,3,0,1,7,0.655
27.94,1.51,1,0,1,17,0.785
19.91,2.08,2,0,1,18,0.787
21.24,7.1,2,0,1,13,0.333
105.34,8.01,4,1,0,64,0.355
120.13,7.12,5,1,1,66,0.679
124.05,7.6,6,1,1,100,0.884
61.2,5.78,3,0,1,54,0.83
94.07,6.55,4,1,0,95,0.494
17.66,4.61,2,0,1,4,0.043
117.13,9.49,5,0,0,95,0.333
24.19,1.72,2,0,1,21,0.206
101.47,6.57,3,1,0,63,0.28
92.66,8.25,3,0,0,82,0.716
12.63,1.3,2,0,1,5,0.294
12.15,2.98,2,1,1,12,0.521
79.77,4.2,3,1,1,63,0.56
106.2,9.18,7,1,0,86,0.246
100.39,6.5,6,1,0,66,0.269
54.85,4.85,3,1,0,40,0.434
83.57,5.63,4,1,1,82,0.534
107.22,8.94,5,0,0,75,0.142
53.41,3.93,4,1,0,23,0.225
85.98,10.44,3,1,1,61,0.474
64.58,4.69,2,0,0,49,0.354
18.34,5.64,2,0,0,16,0.36
73.72,1.27,2,1,0,67,0.61
97.86,7.04,6,1,0,72,0.669
32.87,4.66,4,0,0,20,0.361
68.59,9.06,5,1,0,80,0.224
9.27,1.29,3,0,1,0,0.429
24.41,2.64,2,0,0,10,0.807
58.17,4.81,5,1,0,57,0.339
24.22,4.21,2,1,1,20,0.687
48.6,2.54,2,0,0,5,0.35
109.52,11.54,4,1,1,85,0.586
55.72,2.99,6,1,1,88,0.511
97.63,6.64,5,1,0,71,0.482
66.91,11.1,3,0,0,75,0.326
17.94,3.94,4,0,1,4,0.381
112.07,7.41,5,1,1,71,0.371
21.65,4.09,4,0,1,12,0.236
46.48,5.72,3,1,0,71,0.729
136.43,7.84,3,1,1,88,0.395
97.88,7.79,4,1,1,83,0.541
63.37,8.07,3,0,1,53,0.612
41.49,8.42,4,0,1,35,0.457
117.28,4.18,5,1,0,89,0.394
56.24,1.57,4,0,1,31,0.307
60.83,5.37,2,1,1,7,0.457
77.94,3.4,2,0,0,54,0.555
32.01,2.01,4,0,1,23,0.693
30.65,5.01,2,0,1,20,0.477
30.83,2.78,3,0,1,19,0.516
96.01,9.64,6,1,1,97,0.023
12.92,4.32,1,0,0,13,0.433
58.62,7.99,3,1,1,66,0.587
29.42,6.32,4,1,1,23,0.158
142.59,9.15,5,1,0,99,0.215
42.88,5.91,3,1,1,30,0.51
60.23,4.86,4,1,1,58,0.476
34.72,5.83,2,0,1,36,0.6
33.61,4.42,3,1,1,34,0.75
103.53,4.19,5,1,0,85,0.163
59.97,4.21,2,0,0,44,0.272
26.98,3.63,4,1,1,35,0.739
20.59,4.53,2,0,1,18,0.327
113.3,6.18,4,1,0,73,0.335
103.13,7.47,4,1,0,66,0.582
123.64,7.08,4,1,0,78,0.244
15.3,5.57,1,0,1,3,0.231
68.2,6.86,3,1,0,80,0.194
56.55,4.35,4,1,0,48,0.569
68.74,8.31,5,1,0,80,0.443
90.82,7.91,4,1,0,59,0.067
76.16,2.34,2,1,1,43,0.494
123.96,4.81,4,1,0,87,0.471
36.51,5.62,3,1,1,36,0.572
75.58,4.59,2,0,0,55,0.521
18.66,2.85,2,0,0,11,0.143
123.67,8.83,6,1,0,77,0.086
106.78,7.03,5,0,1,71,0.471
78.74,8.38,4,1,0,96,0.65
113.25,8.45,6,1,0,92,0.356
115.21,5.24,4,1,0,81,0.238
49.61,4.28,5,1,1,62,0.548
30.63,6.27,4,1,1,41,0.711
34.35,8.22,2,0,0,20,0.324
86.64,3.14,4,1,0,34,0.222
82.76,10.07,6,1,0,80,0.321
94.96,9.47,5,1,0,81,0.326
40.08,2.88,3,1,1,13,0.255
56.96,5.99,2,0,1,32,0.648
46.94,3.26,3,1,0,62,0.759
82.28,7.01,5,1,0,76,0.452
43.94,5.11,2,1,0,43,0.543
5.0,2.06,2,0,1,9,0.731
23.27,2.51,2,0,0,10,0.402
51.57,3.75,3,0,0,43,0.665
56.27,2.42,4,0,1,44,0.493
81.04,5.62,4,0,0,92,0.483
55.67,6.77,3,0,0,65,0.583
89.33,5.14,3,1,0,66,0.721
66.42,6.7,3,0,0,45,0.412
110.53,8.75,6,1,1,79,0.308
28.18,2.39,4,0,0,34,0.547
66.88,6.47,4,1,0,99,0.334
72.35,3.88,2,1,1,24,0.623
59.76,4.45,6,0,0,58,0.414
63.82,6.83,1,0,0,25,0.329
36.19,5.46,3,1,1,23,0.621
15.95,2.5,2,0,1,18,0.707
63.75,9.06,4,1,1,61,0.49
116.79,3.55,6,1,0,76,0.061
73.57,3.71,3,1,0,63,0.531
33.91,5.62,3,1,1,45,0.505
28.93,2.96,5,1,1,17,0.455
43.72,0.3,2,1,1,49,0.555
101.94,7.97,5,1,0,73,0.543
35.96,5.92,4,0,0,35,0.326
104.25,10.41,5,1,1,69,0.528
33.22,0.3,1,0,1,7,0.713
31.33,3.76,2,0,1,12,0.225
88.56,4.55,4,1,0,77,0.353
108.37,7.89,4,1,0,96,0.697
54.5,4.27,3,0,0,69,0.162
9.59,0.3,1,0,1,5,0.733
9.86,3.31,3,1,0,19,0.301
49.73,6.15,5,1,0,54,0.198
63.69,6.32,2,0,1,56,0.341
26.45,3.58,3,1,1,25,0.585
46.59,5.64,4,1,0,14,0.3
45.39,4.66,5,1,0,38,0.305
123.04,3.54,3,1,0,84,0.326
89.76,7.53,4,0,1,84,0.462
37.87,5.42,4,0,0,29,0.131
16.42,4.25,4,0,1,7,0.388
10.88,2.06,2,0,1,8,0.611
89.9,2.07,3,0,0,69,0.669
73.92,5.17,5,1,0,70,0.29
75.16,3.1,4,1,0,72,0.135
14.54,0.87,2,0,0,19,0.405
46.05,5.89,4,1,0,68,0.66
67.97,2.89,3,1,0,68,0.587
114.51,7.83,5,1,0,85,0.383
61.64,6.75,5,1,0,61,0.499
53.54,2.41,2,1,1,47,0.67
17.51,1.69,1,0,1,11,0.603
37.82,8.24,2,1,0,54,0.416
104.35,10.29,5,0,0,89,0.294
30.85,1.96,2,0,1,9,0.364
5.0,1.97,1,0,1,1,0.446
29.04,2.17,2,1,1,44,0.504
67.68,4.28,5,1,1,81,0.322
39.53,4.07,4,1,0,34,0.142
141.2,3.81,2,1,0,83,0.6
123.77,8.37,5,1,0,79,0.329
47.55,6.86,3,1,1,38,0.609
31.88,2.12,2,1,0,27,0.264
148.93,9.58,4,1,0,81,0.08
48.08,5.68,4,1,1,44,0.183
84.03,8.82,6,1,1,85,0.513
53.13,5.23,5,1,1,68,0.208
5.4,2.94,2,0,0,7,0.851
68.29,3.63,4,1,1,93,0.281
36.48,4.23,4,0,1,22,0.614
89.72,8.33,5,1,0,68,0.421
99.32,6.66,3,0,0,43,0.304
66.94,8.63,5,1,1,83,0.563
5.0,1.88,2,0,1,0,0.341
114.06,9.16,6,1,0,87,0.238
77.94,7.48,4,1,0,56,0.145
22.81,2.58,2,0,1,17,0.287
117.98,10.54,6,0,0,89,0.198
26.97,2.2,5,1,1,3,0.085
31.05,5.95,2,1,1,27,0.45
87.27,7.74,6,1,0,87,0.205
7.74,2.39,4,0,1,7,0.319
88.34,6.69,5,1,0,98,0.461
90.72,8.58,5,0,1,83,0.462
80.29,4.97,5,0,1,50,0.391
6.65,2.21,1,0,1,7,0.585
31.23,3.46,1,0,0,26,0.337
71.69,5.03,4,0,1,52,0.697
102.87,10.79,7,1,1,80,0.327
8.49,3.68,3,1,1,0,0.196
47.21,8.19,3,1,1,53,0.751
42.56,7.49,3,0,0,38,0.602
111.64,8.74,4,1,0,85,0.677
13.95,3.22,1,0,1,27,0.512
78.26,0.79,4,1,1,45,0.727
115.44,4.84,3,1,0,77,0.457
82.31,5.29,5,1,0,59,0.228
131.02,3.26,3,1,0,94,0.339
95.47,5.59,6,0,0,72,0.06
70.85,2.58,6,1,0,98,0.368
60.0,5.56,2,0,0,39,0.297
66.55,8.12,2,0,0,44,0.219
65.59,6.96,3,1,0,62,0.512
50.62,4.19,2,0,0,20,0.573
56.97,1.85,4,0,0,44,0.474
40.92,4.46,3,0,1,62,0.415
61.74,4.21,2,0,1,39,0.285
59.21,5.55,5,0,0,58,0.212
18.91,0.3,1,0,0,4,0.687
70.74,8.06,3,1,0,73,0.391
5.0,5.1,1,0,1,5,0.516
104.91,5.16,5,1,0,76,0.412
51.83,5.11,4,0,1,44,0.046
35.1,2.4,3,0,1,45,0.465
127.91,8.6,6,1,0,88,0.258
77.54,3.64,5,1,1,77,0.442
79.56,4.04,2,1,0,54,0.471
75.37,4.93,3,0,0,71,0.615
28.67,4.43,2,0,0,24,0.219
107.46,5.98,5,1,0,79,0.458
50.75,5.63,1,0,0,33,0.421
50.96,2.9,3,1,0,38,0.306
49.68,5.82,3,1,1,34,0.215
74.87,6.68,5,1,0,81,0.265
40.31,10.04,4,1,1,73,0.695
8.43,5.14,2,0,1,6,0.436
94.83,5.58,4,0,0,100,0.285
41.96,8.65,1,0,0,19,0.442
91.33,3.67,2,1,0,55,0.713
79.54,3.76,5,1,1,43,0.104
79.52,4.3,5,1,0,70,0.565
9.59,2.18,3,1,1,22,0.68
35.97,5.18,1,0,1,9,0.418
89.18,5.28,5,1,0,78,0.463
71.7,6.04,4,1,0,75,0.293
119.32,5.89,3,0,0,85,0.405
43.46,5.47,2,0,0,24,0.554
101.51,8.81,4,1,0,73,0.17
13.25,0.8,1,0,1,1,0.36
18.1,0.3,1,0,1,13,0.494
